Id,Pose,Angle0,Angle1,Angle2,Angle3,Angle4,Angle5,Angle6,Angle7,Angle8,Angle9,Angle10,Angle11,Angle12,D_11_12,D_23_24
20_1.jpg,p1,0.8109257688213563,0.5508788176069066,0.3026398845954089,0.8936560400163699,0.8759422455825523,0.06627089661247659,0.04285573119254236,0.33243217542184633,0.2625999673728615,0.19694462516572322,0.1311852163081778,0.2824397302872671,0.0017188117427627241,0.5224172899045155,0.015029321766170138,0.015403682958189306
21_1.jpg,p1,0.871902729734464,0.6656356241794871,0.35461048722481875,1.208405589587506,1.1946311431220618,0.2917787299810904,0.298753872438223,0.5883978966778475,0.40214432497156605,0.3976998556966261,0.4935227566569498,0.5640265754545334,0.1913329590147732,0.6072934829985114,0.017985913786726388,0.007030575295732513
22_1.jpg,p1,0.6513178309971891,0.5234969000735288,0.2055970990608597,0.8198634959625392,0.7800278342706884,0.1462631178972138,0.14844379662754056,0.21448017676175535,0.1515211694287399,0.21844936882448493,0.26886227070977525,0.2603594985285006,0.061884962686668515,0.5454509747253841,0.00616510429230928,0.015185475056778152
25_1.jpg,p1,0.5401633141470207,0.4320982517107565,0.22497457371075516,0.7914046193591561,0.8449641243400031,0.0905873785762233,0.030441687432358103,0.4542810376826679,0.2885713158848085,0.2514346797974835,0.2573644402516282,0.3489531960913681,0.1751083544707975,0.7049652578875111,0.014975674529720187,0.02450613548450408
26_1.jpg,p1,0.5577272177462167,0.4663178863844186,0.18020057508457366,0.798692049850246,0.8322728388598601,0.07845066774546762,0.10120960453757608,0.2527019229879625,0.31142271282848205,0.2514122675018208,0.3201551801916498,0.3334554632432686,0.009214457455473692,0.5619501831336889,0.016521843230824146,0.017990554366445862
28_1.jpg,p1,0.03850993966387103,0.25919753493139336,0.035463850024753184,0.5023977669009845,0.12589678585823968,0.21809924026173588,0.23498950496971555,0.06471348835625375,0.13854494882906934,0.11706762099949518,0.4565096730141448,0.13635930061153265,0.08600357023141604,0.4220445529183472,0.08585124547381577,0.08315414279964536
29_1.jpg,p1,0.569170146789038,0.5151810775027283,0.180069339430505,1.0531294153899387,1.0515533609805319,0.007734393848252237,0.012438756234996911,0.6172872422353456,0.32331862879936907,0.39363284786729935,0.06739006454516136,0.560458751036691,0.26027646096606794,1.0167507306575452,0.0023000130200414035,0.010947445125113791
2_1.jpg,p1,0.669465957620641,0.5353699254585165,0.33374726664772275,1.056734345874347,1.0066650649371078,0.27625374483448756,0.2662324991701439,0.5271250961032805,0.5299854308414834,0.35024615820441274,0.32325031504565416,0.5042221222194675,0.18309566430046706,0.5563528022180935,0.014151678414877251,0.013861660181701449
30_1.jpg,p1,0.7863367032472395,0.6146013113659746,0.3438868149800307,0.8523942640499736,0.956176986613941,0.1393371985184402,0.13100806385730293,0.5148568733313547,0.3540594187010713,0.3640978582181386,0.11692295287773678,0.25663923331619015,0.10776271945570803,0.6624025687849184,0.011033961035084782,0.01009322031964258
31_1.jpg,p1,0.7406552594052961,0.5998141701583524,0.2736612504972405,0.8333594517618119,1.117216335785829,0.08416795777048108,0.16635502518408773,0.49440330113240744,0.5425418187459208,0.35992480397810567,1.2055744614927426,0.33917708650171363,0.15439010353918853,0.7314871086521851,0.021743412932844246,0.014606050530805246
32_1.jpg,p1,0.5131257241953453,0.4408359957487547,0.13303243034762108,0.8661776604595407,0.8988000041936919,0.0016562191061322545,0.11427230100397763,0.3264331830060193,0.28289741631559595,0.23840782009516026,0.44623869382879516,0.4360559099377715,0.08805850221954964,0.5401330691465446,0.0248707235850112,0.046191764088006834
33_1.jpg,p1,0.7797388886035627,0.5628238734525837,0.24599068916146105,1.160077749725324,0.9311041333739155,0.05354491988664088,0.01259444331054164,0.2933005585343852,0.23174134243373357,0.2505229518569428,1.1497154857539609,0.49854430591972176,0.004768406752556165,0.6715006825728774,0.017037979998598494,0.00995073327632847
34_1.jpg,p1,0.6101206718776673,0.5041854181520344,0.1935321495465725,0.8331293686335891,1.0774034029590638,0.3189318941624428,0.08702335602958057,0.44957953242754944,0.3723930584718733,0.2863027590406117,0.5052275949660414,0.4424301174103279,0.18394446193171776,0.45078897599127404,0.01389979344790727,0.03657264184392003
35_1.jpg,p1,0.9681342592873625,0.7247062707758143,0.22438352086753674,0.8690383602372765,1.250550129625601,0.24213483810820494,0.2555187887369937,0.3841660371098047,0.19141163976251854,0.2390661791063078,2.7236272067987017,0.26528346812305165,0.022465236508731275,1.180083950116682,0.014260548120223612,0.040813437856394186
36_1.jpg,p1,0.7488555920887291,0.6083758274792531,0.2960544834538522,1.0305374500004119,1.1122789894132294,0.09135704515100532,0.11046425026997904,0.5485782414928024,0.34974180796209614,0.3700136326773863,0.5525250102979181,0.45627106852808025,0.17026207792303624,0.7701984115123998,0.007625269929809222,0.0055171652755311934
37_1.jpg,p1,0.558055740136723,0.516980907643056,0.2618859262507774,0.8421686950158294,1.0274288528126438,0.23910987507073866,0.15064471570502144,0.6489457305889094,0.28013733554221604,0.4058315165014144,0.19706461490873606,0.3781107765821976,0.2741666495490344,0.805432373081713,0.007932875744149335,0.02187321125530117
38_1.jpg,p1,0.7318724225630951,0.5687682268773953,0.32875699025858124,0.8127610291392796,0.9863914915476188,0.12798964589936415,0.19694239198380586,0.5245985168933937,0.40712050744030603,0.3427883855924873,1.2496433704202972,0.29889410574866143,0.15735484889742396,0.6623873516676082,0.014255792655037573,0.007775046213066504
39_1.jpg,p1,0.7511063936302793,0.5916330157039599,0.25713797325677623,0.7607904960147086,1.049720593039543,0.02868302048944442,0.051498401084182376,0.4371386729706123,0.390819066838748,0.32785175874824624,0.412706608428349,0.25521875415555556,0.1010502623248983,0.7131742555549867,0.019004331559093247,0.011675331653031279
3_1.jpg,p1,0.6818197960890571,0.5277348173055622,0.23563335460715926,0.6377077735225846,0.5666985413733779,0.23958831387622304,0.24244986551766728,0.014669340746407678,0.038199630728426755,0.04886554091768741,2.6191842455504375,0.11102431374405677,0.22038794543659193,0.6527172415595969,0.014527336484158795,0.013705059472342428
40_1.jpg,p1,0.948836901932966,0.6244693036923316,0.3158516305261072,0.8372826527623127,1.0629416311125808,0.16837514342139098,0.1742658359615673,0.39228840752034017,0.30903997719974996,0.2642423358526512,0.32950847636821284,0.28345416438390053,0.07023690299634115,0.48168896821802915,0.01897001337781864,0.010879252306876072
41_1.jpg,p1,0.6127199395926551,0.4859025406821106,0.1592242002398511,1.1335157644305751,0.7930266993966403,0.09524579188218632,0.10406729114629501,0.3530400593526551,0.1931389885169668,0.220973242402616,0.25376136084370476,0.5302756726454613,0.05793338205909687,0.8220993708121092,0.00678497673551817,0.02484169545209901
44_1.jpg,p1,0.5477220034843633,0.5037496760037952,0.21726809834630537,0.8183730027340855,0.8930146538327377,0.014611882090584925,0.007504273439594378,0.4477545519148202,0.20389714929322517,0.34641598245274025,0.24602282596935937,0.33051502987244286,0.12101993021372145,0.8456362556617829,0.0026707780791378273,0.012170834063948737
45_1.jpg,p1,0.8176122417133525,0.662487953862071,0.4300767049254374,0.9358409342948604,1.132096804367118,0.26290072169392276,0.3370301100660333,0.4767924548864656,0.365165723798118,0.3292952328969367,1.8589797351865762,0.34173040087494966,0.08954644647407213,0.40012567839119356,0.0123144473809709,0.004449056273205378
46_1.jpg,p1,0.81926649064226,0.594327662728026,0.3590026937213995,1.0602460528837767,1.2005386192197072,0.3602768452880851,0.27014222594447945,0.4722252080989016,0.39222255353544816,0.32322104019517267,1.0711222802582707,0.5220264459021402,0.15882575525537584,0.425215449038141,0.0028557284978306978,0.007779186756841767
47_1.jpg,p1,0.8076282481728044,0.6128450563261607,0.3063107426904351,0.9225474676476874,1.1547741349415048,0.1278575023461444,0.22329655903154444,0.578777290409759,0.27824546845603837,0.41013713358880877,1.4738040461431767,0.40329517182976443,0.20411095503753396,0.8293324749530504,0.01682118078678246,0.01078709650643324
48_1.jpg,p1,0.7188821036582892,0.5491443472130351,0.23099367701290688,1.162914254370735,0.938228220697026,0.0435621515291352,0.05752765764326924,0.3278620590158897,0.2585084237087564,0.24972627523826402,0.1955610497130228,0.5333183410574234,0.02627778745537598,0.6264076475792166,0.0033060079006111236,0.01490971093916313
4_1.jpg,p1,0.932994269565771,0.6758913766877418,0.4212437682736789,0.9082332378250386,1.2071474509753939,0.22179128936339065,0.48557624288418205,0.5664849343948102,0.37687783835143107,0.38951303124800546,1.9347928187632302,0.35593039870314847,0.1745819695567958,0.6402991700750773,0.030221843201812964,0.02019006131697596
50_1.jpg,p1,0.8566854609435177,0.5817566790303977,0.37656132561655664,1.0652847254901316,1.0861045597444312,0.3836242448701646,0.3648209034345208,0.6032268062060202,0.39161491215923394,0.3376828928425496,0.36089614143492743,0.48920405059066036,0.2348568213794241,0.5990682925588755,0.015997615353375776,0.008956957545115494
51_1.jpg,p1,0.6088925031932075,0.4908630474204554,0.22098419182488505,0.8249038385654075,0.8859816442871651,0.04411975142200144,0.036759840356920016,0.44782513446165967,0.24351450136366581,0.3293590478915311,0.06913791366533573,0.3450553648282991,0.12569972710429964,0.8517307780673398,0.0025390087753627004,0.006793043739320951
52_1.jpg,p1,1.134875555102266,0.6559058009793215,0.6464397830404502,1.315013233419286,0.9353588244669315,0.3658231529573092,0.5375312974865173,0.43035225700678514,0.3102200249636008,0.2782680289965999,1.8803739852134682,0.39661751332939554,0.014739599659049111,0.287606660323546,0.037226134156820107,0.021547347100302164
53_1.jpg,p1,0.7068511664443997,0.5174881668462694,0.3115426723878153,0.9053807218344236,0.9156236384003427,0.027242413780035425,0.07287512524652452,0.40194701290949797,0.3096586003339517,0.2847793643013047,1.3189912822557626,0.370428797528858,0.08733706146038846,0.5863641389979438,0.010752127321667332,0.004543169083361782
54_1.jpg,p1,0.2475731487635314,0.4080923550386143,0.09901730484424971,0.71598512577636,0.44234664214565034,0.2250912006896704,0.21521335219617213,0.12347479803898409,0.10912774267460038,0.12443177683121448,0.35301631242408626,0.23038194174604687,0.09593236263306007,0.7569806438385016,0.026466057196477367,0.024965768985554592
56_1.jpg,p1,0.7962035063700172,0.562994263685502,0.44207165825248357,0.9273722954075824,0.9594471680508633,0.34274198637672576,0.4339113654833424,0.2892614252861593,0.23209244288974953,0.23060817389159083,1.7957390818785803,0.34308062219315194,0.004278063219737398,0.10359734992490867,0.007340345869758674,0.008545505370247732
57_1.jpg,p1,0.29733742267125973,0.38014615359884957,0.11992228898089967,0.7226206371116131,0.5738476107706602,0.03233783305490448,0.19796649367099575,0.12807219143578802,0.13167187388265947,0.10657509674062865,0.6795721180905077,0.2935898782996227,0.05775699247334456,0.20923552593627953,0.059779700046661804,0.06057382387987187
58_1.jpg,p1,0.053980223225322276,0.23678014860453,0.060247074344241994,0.4420777893901661,0.15713652612732473,0.14795794437363569,0.23007747025360903,0.06677829639368466,0.1288280035081135,0.09409644151412346,0.6262358416192964,0.1281770872270449,0.07225567104173812,0.3343712389906236,0.05828808851171481,0.048932988423054116
59_1.jpg,p1,0.829402395036905,0.6162676906489136,0.3202505382159211,1.0831350288283796,1.120931609451617,0.22723687322029015,0.10199286712304918,0.38313611691271143,0.33434797878458683,0.3035332706632131,0.35552271229611554,0.48216509107493355,0.06165672359351347,0.3283741634957723,0.0015203285905656947,0.018090018847528398
60_1.jpg,p1,0.7109377356883787,0.5616043461055507,0.25995906962858834,1.1230039563311025,0.9612477601373085,0.03290942710136091,0.024409936811960666,0.4574910543373863,0.3437583105152747,0.27738014765698416,0.05540727336403626,0.4879841831504669,0.10490002417605428,0.7391066137892937,0.009995498360967482,0.012109296692757607
61_1.jpg,p1,0.4786259768865696,0.4242096809828191,0.2790704182618963,0.6335533086222862,0.6270815021936825,0.1443268299426187,0.052797068250968256,0.2407868816477787,0.2273363328384581,0.19676637259780688,0.4825261370234934,0.16454242891656995,0.006505987023768126,0.26479728056267865,0.017134977812378292,0.01782259501233167
62_1.jpg,p1,0.8828038585446006,0.611232135066566,0.24855534655225722,1.5575074271477976,0.81102977730551,0.009041934272259014,0.02014779381221694,0.30103073356179677,0.2803194316918285,0.25012614797318383,0.3826001921361524,0.5968046196586639,0.030108268391458002,0.8337586570683005,0.016975646345631173,0.01070367880484552
63_1.jpg,p1,0.6637367398276786,0.5277509529378404,0.2907710978876615,0.9813713076624101,0.9103430057089518,0.15500958734136444,0.06906139969519323,0.41783812922229613,0.35658407900673655,0.300103114766094,0.23308288854533224,0.40128304654048275,0.09171685372995045,0.5035384559395212,0.015406911964595156,0.025175681196269256
64_1.jpg,p1,0.1090416371781245,0.24873455335583303,0.039763884963173075,0.35988555574811015,0.11628173297953306,0.25736064995270164,0.23639003431437597,0.005161204722779221,0.05349309726576015,0.024888867190451663,0.46859257477483035,0.03431563000458403,0.12777257432798836,0.6304021235956503,0.06388802382432146,0.04945562090579117
65_1.jpg,p1,0.01274289091983175,0.14744681471974164,0.013566713331103396,0.13886537448559413,0.16826816320048987,0.3311079929020421,0.3247572740092992,0.04281488753409494,0.013457244116582747,0.0038236044484808752,0.6621655645064689,0.06982267915289903,0.13167038053795294,0.4613837467759967,0.07189128658637133,0.05173254120720183
66_1.jpg,p1,0.7210756891948644,0.5862827043218195,0.24864487049611572,0.7016853940618388,1.0671592016496438,0.043850280869317866,0.06532253025904677,0.4710936874487083,0.41073141262391166,0.3458126307545233,0.4873198239672313,0.2321738434676682,0.12971489105590125,0.7755972505217749,0.017408010358277434,0.009768284466953225
67_1.jpg,p1,0.7839297714097344,0.5800147786449045,0.3551944954063236,1.276524272729244,1.0331906371179407,0.37334921176885527,0.33577205580205594,0.49882005939706286,0.3953965498678439,0.3437564543621049,0.20502632379676364,0.6082954638138691,0.1547748393703444,0.5017922145970641,0.017913450056704132,0.011094361052107
68_1.jpg,p1,0.5932950533904308,0.6190456917350116,0.30482261194918,1.1488475686247972,1.0904118031181433,0.05616924661125769,0.14981036164693567,0.4359090808983092,0.3546856734192229,0.3444367475112641,1.869528384465026,0.5178531177478819,0.09235135622005597,0.806199553824412,0.007384839584343612,0.009408459376074972
6_1.jpg,p1,0.7543612170173957,0.5784414687614553,0.2694688647148829,0.9105245795116347,1.1369166397883488,0.18471101398207762,0.19485091206416988,0.5593927878499794,0.3147906696848699,0.38355173579087415,0.6113988378580634,0.42663856186350074,0.20935189612103056,0.7897928396920718,0.012559114410199735,0.00353301246146298
70_1.jpg,p1,0.7294178320920851,0.533566198867534,0.32519762924337026,0.8653148028243435,0.9978464492150418,0.26001841271641546,0.181273573212038,0.5321989503829698,0.34226712209669846,0.2832288255183866,0.1426001480385338,0.3593098896653493,0.1852873787761095,0.5604861401055469,0.007620795250309587,0.013906571927688113
71_1.jpg,p1,0.6656211133008019,0.5073284044712822,0.2319441244617772,0.9195711461746766,1.0244281730071518,0.3245835348340565,0.06095617041039639,0.39331441470782463,0.32279427582517567,0.2450675825212058,0.5481776896704131,0.45836733634070265,0.12295105236649896,0.3233054566912947,0.011085681464750152,0.036903544336653105
72_1.jpg,p1,0.6323099601226054,0.5371702127650415,0.22039868324687417,0.8687048695266716,1.0199695807787315,0.06984104535481575,0.051970160566112665,0.5754768080745621,0.30269056124396965,0.3692938142423347,0.0833357653831825,0.387929915574744,0.21662061677274128,0.8504453173420139,0.0031271971435197304,0.013075464032936699
74_1.jpg,p1,0.5112156779508509,0.48685186601074226,0.1982768776356244,0.8221257617441756,0.8953281494724963,0.012521866841112925,0.08363183395260276,0.37331158736034725,0.28983790673864146,0.23563419086331544,0.5233226731570126,0.3511802918705445,0.08057464224252951,0.6585739439536246,0.009483003039844255,0.02443190929982984
75_1.jpg,p1,0.9589716702411322,0.6233391482365865,0.3606166918560768,1.032498921270004,1.0208111449799002,0.0738115512637077,0.165856644081183,0.35766750236384187,0.3369683585477618,0.3137317611779454,1.732935857619404,0.35433441208738187,0.0029056613103713253,0.755589580917081,0.030662498108786844,0.01255890005642826
76_1.jpg,p1,0.673482528185041,0.5533894957274391,0.28094879665909755,0.9296200067853588,0.9055328397316678,0.17514290642099473,0.06670863535968406,0.48656928375669545,0.3310282821178222,0.34345401803136827,0.3291472326471862,0.3604491353515864,0.1215373571223265,0.5821517622962993,0.004059635996852629,0.022722727808001754
77_1.jpg,p1,0.8899209623620614,0.6263898415380734,0.35749360895924387,1.0819523378891458,1.2266410898680111,0.4073646117848957,0.3915987375566047,0.6175463764839142,0.5081706781989357,0.4437314316413191,0.40434961595263735,0.53922914156702,0.234493783358708,0.5690388680160894,0.01904119141714175,0.008135520114057014
78_1.jpg,p1,0.7299005338317156,0.5933877505034987,0.37401430677345665,1.1647521373697083,0.9826710336319736,0.374713036911356,0.3308949840522733,0.5143072250108365,0.3966125363151873,0.31722193700804685,0.15140196336296344,0.49932129257132746,0.1380352907278114,0.5055645509420488,0.019741029412900866,0.01215015205228367
79_1.jpg,p1,0.6880313023858475,0.5895542100729211,0.2965520401122025,1.0933262295810255,1.0453177191680496,0.07275249111600654,0.06336973358632461,0.4505986543680763,0.3555023358458373,0.2918443732521536,0.03551567431341451,0.48283292998434907,0.10477788416036465,0.5767559853998011,0.014567029320518107,0.015702931546340948
7_1.jpg,p1,0.622860768910275,0.516763069297847,0.2915807813829095,0.8660444990258516,0.9963319307106673,0.2699479133916273,0.13832062171930434,0.5087176348056133,0.42138406648530097,0.2620786838985388,0.284890355450153,0.38128447894600326,0.17599317978359535,0.5357182517000317,0.00800155931054199,0.01889421338098614
80_1.jpg,p1,0.6023983243761155,0.5165279165372839,0.23783757612697531,0.8864486235563693,0.9312889310896554,0.1302005776037968,0.025979892609298033,0.5196994282023226,0.32576562285402516,0.3663676597359017,0.3832293571711673,0.38081878404213665,0.16493295707928995,0.7519836428745791,0.009677457797445506,0.02384208587338198
81_1.jpg,p1,0.8350130794841122,0.5859741245450425,0.40218649093591163,1.153007022015752,0.9366831906152312,0.31349730790836483,0.26255245671807864,0.3994815262862048,0.3379040559417917,0.2818041435044453,0.01042287944724776,0.4470404429825787,0.04990764465877759,0.3607954912853808,0.020475209354760885,0.012618922812399907
82_1.jpg,p1,0.5736678715364129,0.5190349470176234,0.26192888164177425,0.8433312696674348,1.0365792547133903,0.17675378542520073,0.22982805593794417,0.597698906109849,0.4806674132538377,0.426579399607662,0.7378042442191771,0.41100729186040524,0.25273458997730325,0.716514471154161,0.01259454246028988,0.010981430675354046
84_1.jpg,p1,0.8289133611175065,0.5539887402680338,0.38826194458632973,0.9107376154012675,1.0233985705846933,0.3058302343684159,0.2467520083728914,0.460283945907833,0.3085211559343411,0.2777836526057108,0.06266277426120088,0.3497049365132829,0.13303977315495868,0.4692826907946183,0.011020607833085854,0.01193121504246234
85_1.jpg,p1,0.9115719943722655,0.6178727752525036,0.20554774953726146,1.001731665560486,0.92779943281528,0.1055683225136066,0.07484122509139494,0.2496760549864447,0.282317528655546,0.2130779204135174,0.3302030859869059,0.3370284601886457,0.05399289442822389,0.7767461917229864,0.01065702663810756,0.01408173858304298
8_1.jpg,p1,0.2003410008916427,0.20189242291995782,0.1965684728695999,0.758730624188757,0.6622310681235573,0.513776345969573,0.5862758796406955,0.47739359948676185,0.28026541502766145,0.023519919084613147,2.089488009868459,0.5334370871196419,0.3211918677135642,1.4014261842215086,0.015284975628416214,0.020118066169345705
9_1.jpg,p1,0.7750374792434013,0.5452947507927848,0.31533586799282814,0.7973267974387043,1.0545690411251933,0.3781767458033824,0.38561578548622877,0.5043362587953909,0.4081063292845766,0.35541536387458866,0.6355511702476279,0.3544892630428034,0.19145165240233927,0.5430381942076851,0.018148418613334757,0.014911376504136847
10_2.jpg,p2,0.07673852709197192,0.027845361234605875,0.012985665575931104,0.1360843031867862,0.2533676871370067,0.05860359935765822,0.15715585492412826,0.11123775723322872,0.17702658215936795,0.16413822651803983,0.6515373882499248,0.22685059436675786,0.01696122962980944,0.488530266392488,0.07791417864058174,0.055554827537477945
11_2.jpg,p2,0.1679655480358358,0.05226812728357171,0.06076984736735977,0.36210156655758946,0.3867333279194441,0.13244503478116834,0.23141658666469309,0.060164044844812616,0.22605401696148583,0.19867072816816564,0.5768687999166137,0.3065506947494615,0.03848515334280928,0.3587276980504085,0.09448039326296209,0.05939574627120911
12_2.jpg,p2,0.12868691679364444,0.010038232588265058,0.044893543302589566,0.018791887869051095,0.4386999808952831,0.33317701125445076,0.32294069378835144,0.09704536604387741,0.023615079472545625,0.02873917901391949,0.6459042435648024,0.19378455195478328,0.13465310432711444,0.2280985011578999,0.08511416024225771,0.06016705026812096
13_2.jpg,p2,0.8297519912879647,0.7109474270133858,0.7428230456942359,1.6711599397567163,1.0997531229040827,1.0906574403897664,1.1470437735003869,0.6940958262945187,0.49881994473067426,0.4476309517723313,1.5975907715996653,0.7592912322002702,0.20804745065486024,0.2511714315481413,0.15578612479709694,0.07469174045594029
14_2.jpg,p2,0.08477741401099338,0.021211648993082647,0.03763035190324984,0.014030697773776437,0.3031274501348981,0.25218404349698836,0.25861893452141055,0.07002893868361044,0.05260197597740864,0.034022678874336305,0.584673582526397,0.1324580698306945,0.10220061915492573,0.2828308272741989,0.07513776335293308,0.05458219691283244
15_2.jpg,p2,0.011136756743693146,0.33411326907536676,0.0538325336593932,1.2544745486781264,1.7471300008495536,0.10084335562563275,0.01184775108350027,0.3263987690200282,0.1429413383292764,0.268725859070568,0.7322798656108556,0.9930826189707554,0.200302523079808,0.9327231258638338,0.04074859518597543,0.020760619411218272
16_2.jpg,p2,0.046011316217717126,0.12160498060595834,0.012345497214227305,0.4438625023347517,0.4506722382417173,0.24981960326788577,0.26793917958973207,0.06558044767724676,0.016688701357751443,0.01047734457331492,0.7023726317390568,0.10745606819388821,0.13694978233865354,0.2279489709488268,0.0852890643305575,0.05110153538168723
17_2.jpg,p2,0.02814589594954949,0.31339979473331386,0.08918576483902473,1.1194026233261083,0.5469739123383709,0.05987501899078909,0.05311180598620271,0.207795561145509,0.17116369571087045,0.18670381076276996,0.5471756547741109,0.6607450275201959,0.04921323766862201,0.46201826712927857,0.05323510479882951,0.03495644512528537
18_2.jpg,p2,0.10874528159610851,0.051564364379105235,0.037002375441537595,0.08814708343461197,0.41074715118044647,0.3295964261766378,0.34133221815692416,0.08331698454883307,0.03786450761596073,0.04108972639225868,0.7491223310482497,0.09892573703609699,0.12331541207668563,0.25703937005953215,0.10099497014286955,0.05726956643327611
1_2.jpg,p2,0.14730351946878686,0.007639724895345536,0.04805136201737671,1.3760514604451999,0.8985087675638878,0.2285642377502715,0.28867989438352737,0.015394581546565518,0.156424512784934,0.12819834415712997,0.6115741458629499,1.2628696040735619,0.0473330735507005,0.27152390451775776,0.08321992781990485,0.05844553624186876
20_2.jpg,p2,0.0631274085543268,0.17587317499682892,0.017302177748218878,0.37409775049614014,0.5573391494124955,0.3877056809884977,0.35254670266223775,0.12263971565279672,0.05324471049050293,0.05937820681822266,0.6756176822853833,0.053721646658556596,0.2248435551726505,0.2523716583380912,0.09681368417355911,0.06220697046887086
21_2.jpg,p2,0.18998685655244996,0.02755143095768963,0.07390242023643077,0.8999594394291501,0.6708150448926121,0.3936998217106677,0.3755416625298156,0.14089595988364162,0.02929553668074938,0.02412109651713834,0.631559045336606,0.8189106973917345,0.14410083893113781,0.20115710685094162,0.0885849534011236,0.05794570050396191
22_2.jpg,p2,0.05347082103312878,0.05125983268798354,0.051855604672917485,0.5581935879170168,0.08458816717600894,0.474531260961416,0.07001043696197942,0.38918350907550986,0.2699283188404267,0.25436533540643863,0.8270928930000025,0.4560101140004305,0.27180730362670263,0.38398701854247613,0.047380946608794765,0.027875770819131805
25_2.jpg,p2,0.02131385703026805,0.1000097899365716,0.01860323620449055,0.1460106257931368,0.05736722354780173,0.039149578199892864,0.1761124233063248,0.13793100886401025,0.13245946264033717,0.11790253783894937,0.6473314533167503,0.041548019242425085,0.06712667142509929,0.39623055736662366,0.0646453986314911,0.04961410086128992
26_2.jpg,p2,0.11511903338719053,0.0007805676255727192,0.044785547579277406,0.19821859346802992,0.2106620248030735,0.14812650038939648,0.24015559268368356,0.037557027549892257,0.17625069602989027,0.14586623420447942,0.6494246126209595,0.11212689321451669,0.0013821700120843319,0.36446784029626433,0.07612963196837277,0.05364125360972435
28_2.jpg,p2,0.11973851917439604,0.0043156135774475605,0.028203160353019414,0.1765153653851134,0.3521320810203422,0.1546380028200533,0.2291772203949811,0.07423696586029722,0.18800244538891953,0.1619561656850556,0.5014495528996353,0.24178904063255832,0.007120343454917773,0.3587247822110847,0.12502180132470037,0.08971411158268927
